,uid,dateTime,deviceId,lat,long,pm1_0,pm2_5,pm10
0,294d2287-0ecd-46a3-805a-d7685640faf7,2020-11-08 00:13:45+05:30,00000000812d59d2,28.579390000000004,77.225937,166.0,279.0,291.0
1,aab18d33-f3aa-47bb-a386-ffc70d53d34d,2020-11-08 00:13:48+05:30,00000000812d59d2,28.57938866666667,77.225937,165.0,279.0,292.0
2,7d931162-8b42-4309-b61a-ac54435d683e,2020-11-08 00:13:50+05:30,00000000812d59d2,28.579387777777786,77.225937,164.0,281.0,296.0
3,a8237bfe-c2cf-4bad-a230-f8c1e6e18294,2020-11-08 00:23:44+05:30,10000000dc5bb76b,28.579353,77.22596,146.0,243.0,259.0
4,71d3b979-ea65-4a5d-b4df-e2d4e85b48e8,2020-11-08 00:23:47+05:30,10000000dc5bb76b,28.5793515,77.22599050000002,145.0,243.0,259.0
5,d7c39798-18d7-4864-9596-7065bff47b56,2020-11-08 00:23:50+05:30,10000000dc5bb76b,28.57935,77.226021,144.0,243.0,263.0
6,06a9ca71-e195-44a0-8219-b9be700415ec,2020-11-08 00:23:52+05:30,10000000dc5bb76b,28.579353,77.226036,144.0,242.0,264.0
7,9df02f4b-9199-42f7-ae10-57eca9ed3fe6,2020-11-08 00:23:54+05:30,10000000dc5bb76b,28.579352142857147,77.22604685714283,143.0,241.0,266.0
8,5c9c501a-5582-4a4a-97e9-9e6656a76be7,2020-11-08 00:23:57+05:30,10000000dc5bb76b,28.57935085714286,77.22606314285714,142.0,239.0,262.0
9,055e6ef1-74d3-4329-8285-e0d9477b4f66,2020-11-08 00:23:59+05:30,10000000dc5bb76b,28.57935,77.226074,145.0,246.0,277.0
10,609d5829-6cd6-4c82-8d23-721489d03108,2020-11-08 00:24:02+05:30,10000000dc5bb76b,28.5793485,77.226074,142.0,239.0,271.0
11,2734c698-ad68-4c8e-8501-29bf976fbb76,2020-11-08 00:24:05+05:30,10000000dc5bb76b,28.579347,77.226074,145.0,239.0,267.0
12,b24bf8bf-3883-4bf0-b3f8-3c5f484f15ff,2020-11-08 00:24:07+05:30,10000000dc5bb76b,28.579346,77.226074,149.0,245.0,272.0
13,ceb7e3b1-8908-46dd-9bf9-9a5a6176d48f,2020-11-08 00:24:09+05:30,10000000dc5bb76b,28.579342,77.226067,151.0,253.0,274.0
14,487a1810-6265-4040-be29-59c2d4e7237a,2020-11-08 00:24:11+05:30,10000000dc5bb76b,28.579342,77.226067,148.0,251.0,270.0
15,7fc07eb9-1023-4c94-a440-52c9fe32c1d7,2020-11-08 00:24:17+05:30,10000000dc5bb76b,28.579342,77.22605899999998,144.0,245.0,259.0
16,6899aef5-3b74-49c3-b6b3-4f051bbab013,2020-11-08 00:24:19+05:30,10000000dc5bb76b,28.579346,77.22605899999998,143.0,243.0,259.0
17,671d55c7-7ec2-4d94-add8-bd1fc84f8f5e,2020-11-08 00:42:35+05:30,00000000d4bc37f2,28.57947412469287,77.22934265724817,182.0,292.0,304.0
18,6fa003ef-ca8b-47f9-9f1e-282fb10f80da,2020-11-08 00:42:38+05:30,00000000d4bc37f2,28.579475,77.22934000000002,180.0,289.0,306.0
19,187b6968-bb87-4fda-b535-fd4e7927f5f6,2020-11-08 00:42:41+05:30,00000000d4bc37f2,28.57951175,77.22935125000002,180.0,287.0,305.0
20,0c49a18a-b80e-458b-8e71-a5b919ba1420,2020-11-08 00:42:43+05:30,00000000d4bc37f2,28.57953625,77.22935874999997,191.0,298.0,316.0
21,b2e52fbb-d5cf-40e3-a8cb-ab6d9c45169e,2020-11-08 00:42:46+05:30,00000000d4bc37f2,28.579573,77.22936999999997,188.0,292.0,314.0
22,052b04f6-7674-4da8-b97d-7d97f1a7515a,2020-11-08 00:42:49+05:30,00000000d4bc37f2,28.579579499999998,77.22937399999998,186.0,288.0,313.0
23,bd2b538b-d781-46ad-bb15-85d16e97f55d,2020-11-08 00:50:35+05:30,10000000dc5bb76b,28.579363,77.226036,153.0,263.0,288.0
24,1822fa70-73d4-42c0-b6c3-15203df99576,2020-11-08 00:50:38+05:30,10000000dc5bb76b,28.579367,77.22604399999999,152.0,264.0,288.0
25,114a7fb4-da53-4753-b751-71050a3254cd,2020-11-08 00:50:40+05:30,10000000dc5bb76b,28.57935733333333,77.22603866666665,153.0,262.0,285.0
26,ade57fe2-630c-4fa6-99ac-80cf0dc3e115,2020-11-08 00:50:42+05:30,10000000dc5bb76b,28.57934766666667,77.22603333333333,153.0,261.0,281.0
27,c95f545d-d1f0-4ec7-8a40-d7871bff37c3,2020-11-08 00:50:44+05:30,10000000dc5bb76b,28.579338,77.226028,150.0,255.0,278.0
28,3a55c69f-6655-4d37-8100-c809e694bfd9,2020-11-08 00:50:47+05:30,10000000dc5bb76b,28.57932000000001,77.22601857142858,152.0,255.0,278.0
29,0f784eff-2b05-4042-a006-68426b393416,2020-11-08 00:50:49+05:30,10000000dc5bb76b,28.579308,77.22601228571429,153.0,258.0,281.0
30,180568b5-4900-4030-8316-39fd54a4ce6f,2020-11-08 00:50:51+05:30,10000000dc5bb76b,28.57929600000001,77.22600600000001,155.0,258.0,277.0
31,efecb1a5-e6e0-481a-b582-73d1c145f556,2020-11-08 00:50:52+05:30,00000000812d59d2,28.579346,77.22590600000002,167.0,288.0,307.0
32,787f0671-0278-4588-84c3-9f175a2ebf51,2020-11-08 00:50:54+05:30,10000000dc5bb76b,28.57928833333333,77.22600600000001,154.0,253.0,274.0
33,490d7484-e610-4e01-978b-fe241b82a064,2020-11-08 00:50:55+05:30,00000000812d59d2,28.579346,77.225914,167.0,289.0,312.0
34,6771b433-9db8-4df2-af5a-0055497e8733,2020-11-08 00:50:56+05:30,10000000dc5bb76b,28.579283222222234,77.22600600000001,156.0,255.0,279.0
35,97df9a75-7f78-476c-b739-88fc3bd68b39,2020-11-08 00:50:58+05:30,00000000812d59d2,28.5793436,77.2259188,167.0,288.0,311.0
36,1ece66b5-e36b-43d7-8098-743070b2d611,2020-11-08 00:50:58+05:30,10000000dc5bb76b,28.579278111111112,77.22600600000001,157.0,261.0,291.0
37,6da15f6f-0bc6-4cb2-a1e7-8fadc4cd5c4e,2020-11-08 00:51:00+05:30,00000000812d59d2,28.579342,77.225922,167.0,286.0,313.0
38,8cfbb767-9f17-4ce8-ab2b-dcf6f47e83c9,2020-11-08 00:51:00+05:30,10000000dc5bb76b,28.579273,77.22600600000001,155.0,262.0,295.0
39,475563f5-629f-432b-abfa-f335ac849846,2020-11-08 00:51:02+05:30,10000000dc5bb76b,28.579268,77.226021,157.0,265.0,299.0
40,795de7a0-0b8c-470e-987c-432750eb4dcd,2020-11-08 00:51:03+05:30,00000000812d59d2,28.579342,77.225922,168.0,287.0,311.0
