,uid,dateTime,deviceId,lat,long,pm1_0,pm2_5,pm10
0,8a224274-a1bd-4239-b2da-069893da35d4,2020-11-09 00:34:13+05:30,00000000078e6811,28.579317,77.225952,187.0,333.0,381.0
1,647a49e2-e203-4019-b2d8-8e48fe79c8e2,2020-11-09 00:34:16+05:30,00000000078e6811,28.579317923076925,77.22595546153846,190.0,333.0,378.0
2,e3c9bf3c-20eb-435f-a259-ff41b510e1a4,2020-11-09 00:34:25+05:30,10000000dc5bb76b,28.579428000000004,77.229805,165.0,291.0,317.0
3,1a51ce7a-5522-4564-8e01-6a366dc87fc4,2020-11-09 00:34:26+05:30,00000000078e6811,28.579321000000004,77.225967,191.0,341.0,389.0
4,7cbb3e13-6e37-4955-a7a3-a922b96a5039,2020-11-09 00:34:30+05:30,00000000078e6811,28.57932585714286,77.225967,189.0,340.0,396.0
5,f19151b0-555a-463a-bf5e-6ba2e4f7ada3,2020-11-09 00:34:31+05:30,10000000dc5bb76b,28.579435,77.229782,167.0,292.0,316.0
6,9e0f44d6-7374-441f-a949-49f403dc43c3,2020-11-09 00:34:32+05:30,00000000078e6811,28.579328285714286,77.225967,187.0,333.0,387.0
7,8eb27740-8c7a-4b08-b8a5-f669954d65c6,2020-11-09 00:34:33+05:30,10000000dc5bb76b,28.579433,77.22977542857143,169.0,288.0,309.0
8,dd9b6ce4-b52a-4812-9c6a-330ec60a3ae1,2020-11-09 00:34:35+05:30,00000000078e6811,28.579331928571428,77.225967,191.0,339.0,395.0
9,31429fae-43ca-4700-b704-ad3d25b68f55,2020-11-09 00:34:35+05:30,10000000dc5bb76b,28.579431,77.22976885714286,168.0,284.0,304.0
10,61abe8ca-8ad6-432e-88aa-a272bcdce24f,2020-11-09 00:34:37+05:30,00000000078e6811,28.57933435714286,77.225967,189.0,333.0,385.0
11,1543101e-5931-4bd3-8a81-c187ef726771,2020-11-09 00:34:38+05:30,10000000dc5bb76b,28.579428000000004,77.229759,168.0,284.0,308.0
12,0a798c6b-cd90-45be-a3a9-cff03fca7c43,2020-11-09 00:34:40+05:30,00000000078e6811,28.579338,77.225967,191.0,333.0,385.0
13,e6e8d0a5-fd0d-4a49-95a6-96522beda97e,2020-11-09 00:34:40+05:30,10000000dc5bb76b,28.579428000000004,77.229759,175.0,296.0,317.0
14,d385ab37-bcd7-4d74-b60e-f69efcf0531b,2020-11-09 00:34:43+05:30,00000000078e6811,28.579338,77.225967,190.0,331.0,379.0
15,a8aedc84-e1b8-4b48-b7a5-41abb8e736e6,2020-11-09 00:34:45+05:30,10000000dc5bb76b,28.579428000000004,77.22976700000002,169.0,289.0,313.0
16,d83ec4e9-ceea-47b3-b9d5-61d7894ec5fc,2020-11-09 00:34:46+05:30,00000000078e6811,28.579342,77.225967,196.0,336.0,380.0
17,79cdc5cb-12d7-49ab-ab08-d5c7fc44f6aa,2020-11-09 00:34:47+05:30,10000000dc5bb76b,28.579428000000004,77.229774,170.0,291.0,316.0
18,d06ed693-dbf7-4eab-9f08-57e7e3975c12,2020-11-09 00:34:49+05:30,00000000078e6811,28.579340500000004,77.22597562499998,191.0,327.0,371.0
19,c6fdf3f9-36f4-4829-af40-476ee3343e68,2020-11-09 00:34:49+05:30,10000000dc5bb76b,28.579424000000003,77.229774,169.0,296.0,319.0
20,81477f5d-77e0-40c7-894a-fe210651b55f,2020-11-09 00:34:51+05:30,00000000078e6811,28.579339500000003,77.225981375,189.0,332.0,376.0
21,d2fb7fb4-79b2-4b2e-a9cc-b1dd4256a09e,2020-11-09 00:34:52+05:30,10000000dc5bb76b,28.579418,77.229774,168.0,297.0,325.0
22,50161c4a-12d2-40ba-b229-caad952dcec7,2020-11-09 00:34:54+05:30,00000000078e6811,28.579338,77.22599,190.0,331.0,375.0
23,5d2de37e-05cb-4f0b-a9c9-065e963645e7,2020-11-09 00:34:54+05:30,10000000dc5bb76b,28.579414,77.229774,170.0,305.0,330.0
24,fd13dd4b-f749-493e-8585-789b13b13831,2020-11-09 00:34:57+05:30,00000000078e6811,28.579338,77.22599,189.0,328.0,376.0
25,76078299-49fc-46ce-a5d6-c50c0d338623,2020-11-09 00:34:57+05:30,10000000dc5bb76b,28.579415714285716,77.229774,171.0,304.0,333.0
26,f46dd5d6-e545-4f17-ba14-244ebaf99fc6,2020-11-09 00:34:59+05:30,10000000dc5bb76b,28.579416857142853,77.229774,173.0,307.0,337.0
27,b9337a5c-c38b-48e2-a201-0c78c72383f6,2020-11-09 00:35:00+05:30,00000000078e6811,28.579339500000003,77.225993,194.0,334.0,385.0
28,b910896b-2418-4154-bee3-e100517bd54d,2020-11-09 00:35:01+05:30,10000000dc5bb76b,28.579418,77.229774,174.0,311.0,337.0
29,35bd9580-622e-47cc-b8d5-94e5de028e40,2020-11-09 00:35:04+05:30,10000000dc5bb76b,28.579418,77.22977742857144,173.0,310.0,332.0
30,5e9db7e1-dd30-4afe-8e8c-e6fcc8fa6423,2020-11-09 00:35:05+05:30,00000000078e6811,28.579342,77.225998,191.0,337.0,383.0
31,9880e5dc-930e-4b90-89ac-f83c4ec00ed2,2020-11-09 00:35:08+05:30,00000000078e6811,28.579342,77.225998,187.0,333.0,385.0
32,3f867181-1cd1-4b36-911e-85d6b8e5c58f,2020-11-09 00:35:08+05:30,10000000dc5bb76b,28.579418,77.229782,172.0,306.0,330.0
33,f6d89360-532c-4177-88ee-45e7bab49108,2020-11-09 00:35:10+05:30,10000000dc5bb76b,28.579418,77.229782,172.0,305.0,328.0
34,cf1fa1eb-d2e7-415a-92b2-bf8bfdd41f66,2020-11-09 00:35:12+05:30,10000000dc5bb76b,28.57941933333333,77.22978022222222,172.0,305.0,328.0
35,5f478a8f-b834-41b6-9937-9c6458cf6564,2020-11-09 00:35:13+05:30,00000000078e6811,28.579346,77.225983,188.0,338.0,392.0
36,474fa937-01ff-40de-af82-6ffb606a4ebc,2020-11-09 00:35:16+05:30,00000000078e6811,28.5793436,77.2259782,188.0,338.0,383.0
