,uid,dateTime,deviceId,lat,long,pm1_0,pm2_5,pm10
0,fedb249f-7592-4780-a40d-40265822a223,2020-11-02 00:15:07+05:30,00000000c37f0aa8,28.57922,77.231895,154.0,383.0,510.0
1,c51c8672-f02b-4819-829e-765e81eb46bf,2020-11-02 00:15:10+05:30,00000000c37f0aa8,28.579216,77.231895,155.0,383.0,515.0
2,12f045e3-0863-4e6e-a869-f49de35b7fc6,2020-11-02 00:15:13+05:30,00000000c37f0aa8,28.579206,77.23188,153.0,385.0,535.0
3,a86a1b3c-0f58-4f9d-9690-f6595bec7ecc,2020-11-02 00:15:22+05:30,00000000c37f0aa8,28.579195000000002,77.231842,139.0,310.0,418.0
4,547b28b7-0710-464f-9d1d-772b9b2cada1,2020-11-02 00:15:25+05:30,00000000c37f0aa8,28.579187,77.23183399999998,139.0,289.0,368.0
5,a9bcc0bd-7b0f-4102-b990-af81c63efe0a,2020-11-02 00:15:28+05:30,00000000c37f0aa8,28.579187,77.231842,140.0,283.0,349.0
6,fc8b18b3-f967-47e5-9fc9-e40aff6327b8,2020-11-02 00:15:31+05:30,00000000c37f0aa8,28.579191,77.23184599999998,137.0,284.0,357.0
7,e4660bdf-2a07-4897-b3d5-8cb44dbf0378,2020-11-02 00:15:34+05:30,00000000c37f0aa8,28.579195000000002,77.23185,137.0,284.0,362.0
8,33089fa8-52c4-4c6c-804b-373a6fcb8ee7,2020-11-02 00:15:37+05:30,00000000c37f0aa8,28.579195000000002,77.2318535,144.0,290.0,364.0
9,c314189e-b9c0-4ff6-9200-06f038c3a95f,2020-11-02 00:15:40+05:30,00000000c37f0aa8,28.579195000000002,77.23185699999998,140.0,288.0,371.0
10,e448c014-1b42-4f4d-803b-a4b9d89d7717,2020-11-02 00:15:43+05:30,00000000c37f0aa8,28.579195000000002,77.231865,140.0,286.0,375.0
11,f2805929-7cd9-46f0-bd38-2dabd45508c5,2020-11-02 00:15:46+05:30,00000000c37f0aa8,28.579195000000002,77.23185699999998,136.0,281.0,363.0
12,20199c13-b527-47a5-9d70-4e937775ea8a,2020-11-02 00:15:49+05:30,00000000c37f0aa8,28.579203000000003,77.23185,136.0,282.0,365.0
13,932ca52a-eb3d-45f5-b8b5-c0ca03427a6c,2020-11-02 00:15:52+05:30,00000000c37f0aa8,28.57920750000001,77.23185,135.0,282.0,353.0
14,75bd622c-b723-4968-841b-af16fac080b8,2020-11-02 00:15:55+05:30,00000000c37f0aa8,28.579212,77.23185,132.0,279.0,345.0
15,ff657bef-99f1-49cd-a8d7-dddac6ebd281,2020-11-02 00:15:58+05:30,00000000c37f0aa8,28.5792158,77.2318392,132.0,277.0,338.0
16,8ab77b70-c917-47d1-9e10-5e5b1fabda69,2020-11-02 00:16:10+05:30,00000000c37f0aa8,28.579231,77.231796,126.0,243.0,300.0
17,dacc2d06-0459-40c7-b710-56f497ef0719,2020-11-02 00:16:13+05:30,00000000c37f0aa8,28.579234999999997,77.231789,128.0,240.0,302.0
18,14161393-5ab1-4cc0-b617-62cfff7c6d17,2020-11-02 00:16:16+05:30,00000000c37f0aa8,28.579224,77.231758,126.0,241.0,295.0
19,a67c4bf8-207c-4024-bdff-706e1a272da3,2020-11-02 00:16:19+05:30,00000000c37f0aa8,28.579224,77.23174300000002,130.0,248.0,303.0
20,db1aff88-85ee-47a3-a2b5-e6aaefacd7a1,2020-11-02 00:16:22+05:30,00000000c37f0aa8,28.57922,77.231735,126.0,246.0,300.0
21,2dd6def9-1945-4c8f-8ece-ff6b5fc7cf8b,2020-11-02 00:16:25+05:30,00000000c37f0aa8,28.579206,77.231712,123.0,250.0,306.0
22,4a8bbfdf-ea73-4bec-a77a-f161e35f19ef,2020-11-02 00:16:28+05:30,00000000c37f0aa8,28.579209,77.231712,126.0,263.0,319.0
23,8732cdaa-87a5-4afb-ab9c-1bed338fe416,2020-11-02 00:16:31+05:30,00000000c37f0aa8,28.579212,77.231712,126.0,266.0,335.0
24,4bcbc415-d4c4-4fc8-961b-490558a9a7c1,2020-11-02 00:16:34+05:30,00000000c37f0aa8,28.579216,77.231728,130.0,289.0,369.0
25,a5771ef2-0f4d-41ec-80a2-0b969925ac31,2020-11-02 00:16:37+05:30,00000000c37f0aa8,28.579214,77.23173550000001,134.0,303.0,395.0
26,494c0684-6015-4656-8bc7-20cc456e693f,2020-11-02 00:16:40+05:30,00000000c37f0aa8,28.579212,77.23174300000002,134.0,306.0,398.0
27,4c788a9d-c373-4cc9-aca5-0bf5072ed380,2020-11-02 00:16:43+05:30,00000000c37f0aa8,28.579195000000002,77.231773,135.0,303.0,391.0
28,4847b4f5-c7d1-4617-8bbc-8ea88611eea1,2020-11-02 00:16:46+05:30,00000000c37f0aa8,28.57918500000001,77.23178825,132.0,293.0,365.0
29,de653264-b8b3-40a5-b2d4-c8de68d8cd71,2020-11-02 00:16:55+05:30,00000000c37f0aa8,28.579155,77.23183399999998,134.0,274.0,358.0
30,ad9ac068-abde-47bc-a34c-ded71d6e53f4,2020-11-02 00:16:58+05:30,00000000c37f0aa8,28.579174,77.23185,133.0,261.0,343.0
31,8095e6ea-acc5-4ef2-8873-9ab0e4d95488,2020-11-02 00:17:01+05:30,00000000c37f0aa8,28.5791665,77.2318456875,127.0,257.0,325.0
32,c569601e-f85c-44a4-9b37-39e57ec2f45f,2020-11-02 00:17:30+05:30,00000000c37f0aa8,28.579094,77.231804,129.0,255.0,325.0
